Amazon,Aramco
178.35467292519502,24.963665365874014
118.27408725184303,23.65827976451609
92.47125713061209,34.249153581479504
158.20964133608578,32.3276416380225
215.99070233816414,30.53705811815767
181.75646020380947,28.866978079073874
151.7242353977938,33.802544155403886
196.41702639790057,25.51471691918894
81.21003922701271,23.234565407420856
196.28639499661472,32.21296117168355
146.70622126546814,36.90955617341512
174.90616715299478,31.357211370340412
90.25669891197836,35.67501317850676
239.73717458739105,25.811931341669272
84.47464564498598,37.26134594422049
161.23421726081324,32.40875520232063
107.02369792954335,31.054271437607262
136.44756464309032,31.96120495255993
179.12496309863516,36.98594079754605
112.9662380262336,35.443153370216194
178.94481756251685,30.60860884511946
117.56656302023656,26.131463870754562
113.87377944124194,38.89823199247854
88.24072573957856,34.705407371624986
96.27219021060351,43.05219934337292
109.71712339320008,37.64339452780033
121.98416764486957,27.89654151376699
139.63183453627326,35.04389358264604
88.2021399580672,25.572837549753135
139.31837693773488,33.819036403221276
164.41831198767602,42.01313195458621
128.34506176265904,22.35284846574924
95.75508642934793,36.37606949962038
166.6462636204057,31.307117137340178
141.75099502124377,35.095493199076664
63.45528219797301,26.39788062286448
57.47160991620648,24.338565049536516
129.60313644594433,35.17120888163097
183.40574734813364,38.86429230229063
163.12013920746523,41.57724129497588
168.178390836067,32.702777318797764
132.58418448897487,32.09880412864655
116.61311988029205,43.78566940534917
182.98235823265722,29.244464881865532
169.56832272130976,35.7144597994335
134.402538323128,27.482573500945595
141.39839314495867,38.512796088883476
161.94918024431914,33.40732737167134
116.27182417565852,30.201330635568794
102.37629075985407,35.21868815743333
99.00675777181448,35.527025724818294
114.65573407699395,36.783683135051064
207.6201653942245,22.163498246796497
181.44636983738164,36.045559179922314
220.31797874957482,27.557745273382643
155.78293698968824,25.83897273876741
202.5792045040609,31.669275980657357
190.16020442217206,30.881628575630796
231.4687440358512,40.60637990136496
162.13195648644066,27.85790619492017
116.12095386277437,31.500545254386783
152.3121809198086,36.48539599811968
204.93264723612924,25.139307864135947
231.58326295495797,30.287084923270886
108.11343750487207,32.590097629779876
116.9461185228565,28.999133412639495
92.04594206139086,30.557356866534626
151.33514782275216,43.47352053177415
128.61663091417574,39.73479777815263
124.20179416321929,31.31881114700006
85.344013872185,34.76321928125185
144.91320507939608,19.90294717366051
105.95798085719738,30.763795547524094
140.61461365800653,25.058311467387682
207.5789170399449,27.36859659166656
138.70085661331015,36.87273566096
115.94908925301834,31.775613416349618
158.65066121386894,19.126748957133465
117.88870961313222,32.232256053286264
137.5410820221334,37.891685175015375
183.028159838586,37.4117595845611
127.73094515617389,27.867120472887375
102.74737103039782,33.03125626408716
219.8911946521348,38.024472632308544
131.83325762608004,28.074691050302505
259.0962613500314,24.3857606063565
96.30006020764077,35.17136395225692
92.97385839495256,39.089480267672506
124.84897950476184,27.272212177836423
110.97104631385044,49.854851579301396
164.844447585321,28.41317328383312
197.94116001917527,25.84435770523745
109.61110199921359,27.93853281630161
128.46036952310928,26.21641745928932
109.80125410030507,38.786517829869375
200.41302675101662,29.458403950239163
121.50744663684866,24.91918005853646
138.00725756123117,52.643508496950965
202.02762478697753,31.74333836488843
175.0060222641571,47.270490047244
168.59571036963854,38.62123995257537
104.06406278366926,33.46588152617184
183.09955160176943,39.003577748356385
100.70826047080207,37.89536526691553
156.83855764146983,38.544238935528135
100.13207533391831,37.22782372212878
126.12694651182134,34.59332314760475
86.80294447854891,52.409906209884305
113.49659112492525,27.674740370070104
56.88095988755981,33.08879803885158
170.7832583918566,40.88001995125777
218.6577505284008,40.54368902068296
156.9511797283404,37.93884960583933
161.63876523351598,27.177085840881134
122.5705529194686,24.1916265594194
117.44747829680358,30.564238945678284
268.9289456129244,32.75214515221483
155.7153474252835,27.351516519106163
209.77170293687453,34.43192938333661
192.9393993400027,35.34095412248781
161.88913799034117,32.97803508447011
117.67604303944896,46.21603294144222
108.36439310648362,27.237279451447424
113.64383854060226,32.27872382197549
141.3687665444656,35.41687207724526
137.02105927559464,40.34758908721288
182.86088502415737,50.444670230156014
123.11317700825626,40.861833908267435
75.5960550496065,31.51122244428611
114.73048418767394,28.9651971952115
191.84770154460364,33.490752005038736
78.54278904575695,26.920473040651963
156.53720199575378,31.276513054102654
105.06123847442473,38.05780956700758
158.47571238526362,31.1434068110472
128.31112098434102,22.345743505685334
107.03379022908125,29.94296298013095
192.2226051061329,34.56420561378808
176.7939921069103,37.6324760430838
118.29449801455223,44.33170557036859
164.46641017822856,35.62979088797754
113.72357227219412,38.00516539466637
103.08851973939963,38.28582461280514
155.8829309264441,30.10345670463799
126.48001190593016,26.501975429405785
123.11277148252547,32.15382962940393
145.87811516602162,29.704884511227206
146.12034446864212,44.192371842418055
153.68101041936748,40.13346611633609
138.7286419539501,19.079218040566968
147.5908829829661,26.353567844456737
124.93893253794492,33.70481087231993
179.15177754333553,41.28264440110879
198.41847961813554,26.183929121748278
120.75751553223955,35.0318973107989
137.58404950927962,37.6697259190187
121.63685064769038,48.39292526432531
111.90670244867717,27.60645421458816
110.78463929839562,30.077052986818657
142.81922848170066,32.656627165390724
187.7019279709624,32.30864422354479
123.36058735505961,30.98046626400273
125.10999153281485,36.995210198435736
133.32406203727095,27.412647055587897
154.50098137283882,36.87963430518459
125.61831265475251,35.740373065608814
143.57435203166193,28.84194871855636
129.8973915652968,39.78832230137451
125.22366417617022,27.950544648601518
186.03861284882055,29.848628570679978
161.57521130082168,34.198334455376894
223.37456932823895,39.63916776123476
149.9039445378852,32.52559572987062
129.14721166979933,33.49434378541526
122.60760697511805,35.64238452182349
128.74233059014196,31.560004383074915
234.9198191598879,33.108634653474645
142.38033944330917,28.80724812026416
101.81014735375656,28.4228795971373
166.67517457354796,43.02476434256068
155.38841262233447,27.940123394929582
147.6077804205844,32.41152341912243
246.434451175976,49.40280066193628
111.71658309158263,23.17980834991751
139.70295919810164,26.37361687767464
168.51505369716025,27.80255456110321
142.6635161207201,32.84512082227566
137.11920535347463,42.958609985640436
148.06055161307376,22.022414828474933
101.98155916423667,30.497502425222628
121.50122721880803,35.182604080418955
84.75920953309047,26.0716066014469
126.5518481008906,39.45482833924153
219.84233524310517,32.73932140919108
101.7127900591503,30.473156599645264
127.18042825867316,30.52977066513804
85.14024337576602,23.120811163812853
144.820957540893,38.375998887893324
133.64170085427094,28.308880999412047
137.85460736528535,27.390573181974883
113.60025387730572,25.942763576458034
185.00721087281073,28.815903497938493
121.59817835804787,42.3343794513302
135.01710409615177,27.72437941488118
129.9117200567713,30.174299558644513
144.8951878733872,34.63031435191649
167.24841202563263,36.94521740094116
125.30079151215698,39.261586537887176
104.19806832404356,27.904769957329464
179.86592121922897,21.32651565610339
133.13800001030845,31.271449047268952
126.53088659518345,29.040564808702314
216.2255544247287,21.58387393314505
103.32555331324001,22.04619933482986
248.04475531206583,35.99672663226492
128.14271477820213,21.758363102043994
116.30730568318093,35.916403649835594
147.95647811623047,38.21981210434897
97.56939775760904,36.56087806349335
102.17133899434374,33.506593652959374
193.70133707435937,26.128405036530967
182.44114308710107,36.80553702535555
122.63185012365776,23.723258391629578
102.71766737704017,27.663864403981684
115.1731071204605,53.61828630558263
120.51632057693618,33.59226877719246
161.61284191266418,22.657398748018803
84.06686024652066,37.24131217236671
98.49566099748925,34.33344535133094
159.41539295953473,39.47530862427188
86.16158606635561,46.597943423373096
115.3324934876875,21.22563370819996
117.0603980133395,32.76147278867844
164.47790531041832,36.69493725282088
129.8709729688774,27.12513679010271
144.37517355043585,22.42348371299563
147.60923124660246,39.407213627762246
153.30436195241643,36.582497189948064
116.5879650055501,27.4103267594326
300.1556379347691,36.9051767161813
161.94339825786543,17.891117237547142
99.26586929341217,39.400991368333045
131.07545008347915,51.41325175496789
136.4049597247836,28.278271196618416
127.01887840485834,26.742619109647492
203.12230341343485,32.385486555811255
150.3044085012311,34.05483483765777
146.48838354668035,35.73237761355044
101.68844705612533,42.07798495141304
200.81359472303788,30.088174338174145
198.9053405248096,24.707264875202533
164.55277999248082,28.361254493081724
124.8750048472064,59.25485090018467
238.9647669841384,35.67896453369974
197.66410006119546,28.210790002488793
218.65030474766672,38.717080659545445
171.4833382175326,35.88610874165926
176.6508039475752,34.17580106020684
143.42444900224297,36.566151071332506
238.42761768549445,43.85334366068794
93.44095233257616,24.965193920582912
161.925896126718,36.290645377557375
172.96996908533796,32.867886243583726
172.598265214444,39.59186023878863
129.79786666682148,30.313546834974744
108.8698568604061,24.62624087698088
95.86778982983421,33.498780603954664
167.91218651117268,43.601884112786685
155.24731515341546,27.62781347910562
159.4782332357902,26.68726644738867
130.6179421162496,36.32407565100691
110.49139562371681,41.22688084493101
105.62983352262081,32.909641492455386
160.9826909870909,35.58117959913975
97.06495493263482,36.0563149469068
208.91872362814132,27.18765816368063
175.50033880412,33.780127112192105
88.98504074674179,25.498475225486594
164.97080543383157,30.156784701905792
161.2269280514549,34.40323333397454
101.92609834014317,28.03704690588331
251.55318598436185,41.05770630673472
163.2169088420341,29.466200021126287
116.6866172003935,33.952691273689595
130.22138342994708,31.91296591604998
81.86002069833921,37.67783426195692
92.79086777585351,29.987218362731635
131.34782718320275,21.904281940977253
104.67093448313422,25.082131242595228
148.47470786808265,35.63655507053861
85.62738973634269,37.638319478795616
131.8877654318828,45.046132578875415
109.93401566499912,35.51102709493304
78.66632906951855,38.278672711954435
135.86617194240392,45.06265491147662
159.65942555439204,40.81361750426077
178.27732866481017,40.36066235791616
182.62030249024414,29.624577705356806
214.36383229306423,32.90440074280781
139.90021327134033,37.66956340764514
122.38891439196424,23.77522910854258
187.03855385299548,27.800355953231005
253.96937157918865,30.31054980182927
145.85919114278485,29.343026101545867
120.27100658464532,28.28781694689491
223.98992471261528,22.9951316869732
74.67568553046321,31.80800675524644
126.38226691392018,36.08310676329939
121.10414325143248,32.52876231697918
238.41691192833807,21.35975132120493
158.7819017091453,32.84176990595309
164.61815274848914,43.49801343548398
124.79489016236333,40.39322517379911
91.9166401221829,24.775563885482093
140.89280139207048,27.47533508827952
158.33598117075474,25.475101213298448
182.70903339863233,47.89914903336494
88.86782582148568,31.749908995450223
161.26746837153823,28.838388389383667
118.08109556819093,39.041888365047846
114.26214041419266,33.8391349362182
214.97014914867478,26.65016610705676
198.15800736100016,28.192832174550194
133.25929840459628,34.722703276986
151.7173052966571,42.39849009296657
169.68752882640754,33.531609042715836
101.49893512202408,44.582980044243826
141.0452140693705,25.452798802813135
177.99198831434,28.149256611061833
98.38123772440889,44.83356258726622
189.6525794811518,27.490329785980364
181.80335237691264,38.60252979791269
113.84873198195018,26.18368886883298
110.18977185423206,23.178504135796224
153.70057841692267,36.15380172997879
176.87089919445165,23.205343767688692
88.20286618679164,35.00700364332384
139.64447445375026,28.56641467482921
76.84978138582441,36.70835928964859
141.38734377674476,26.86613023478246
150.0425929927309,29.080565070401935
210.33427453839317,30.21278075171895
136.457885000368,23.05317388042595
89.90560295851161,34.500239350982284
167.24599850237084,34.99585793728422
131.31589827562067,25.307946846075588
57.45603720836552,36.567664935106784
137.02464041034125,28.464147532630296
129.68605650504287,27.11497260292564
109.06870829518138,24.545469146164447
131.64116511362252,41.14278251703552
202.4481053772346,32.34511663771729
114.95331084438435,52.32099524986338
154.9533836105016,28.633941063785958
178.85633105776466,39.769786211852434
126.8115023930869,20.38895080685276
118.24913347373183,28.83963190384124
110.16755051066717,35.84833364637967
92.39101044136476,28.917283462074426
167.92352369628287,36.28278948747404
187.67191188943133,39.21599639049244
218.79798764509155,53.116596246306116
111.7105082726436,31.003558833826865
110.39066745769098,43.73350990283939
112.28014107299111,23.18693502538835
126.34962450410895,24.692196918482466
108.82231865433035,29.896505618258896
195.68167242759654,31.04669275979562
66.7549036433861,38.85117935947387
160.25890318325813,24.32415536715221
127.5586150330264,34.55950932677072
175.95364922425998,43.80856488996873
188.9018371495838,33.45285195280318
224.56788572919464,32.27104831488981
117.01985012881167,32.35431947731469
156.2746569888543,34.9228666579531
188.50816172923757,41.423522106825274
140.86762126895886,32.91346311979401
116.754814501031,33.66443003786367
130.06051962504415,30.202903317705097
177.46947763583725,29.82440769522248
117.99576412462635,35.33926699347957
190.69019725448325,44.550770755035835
157.18506286864522,24.096601119660736
167.05658286425202,29.280182360862383
105.55845113106963,32.493091184433986
102.36140641681409,32.25021246325044
111.992998630596,24.667591052013613
128.92402727583269,33.70621542105882
130.58584965832029,35.17083755813366
173.938217021347,46.780726859015374
133.87737834712394,23.633697912783447
146.27814185042357,44.50848726134671
151.12810813353565,27.31690190127392
127.75671581249915,23.897659705437096
83.90923112707996,29.285601376104747
192.00338229650373,38.102386125642276
114.97791974959982,23.316793891242384
148.1975603541515,38.087948901526694
200.0716514528855,31.44577800748177
104.31455631814906,35.048857633425655
134.51603754352692,27.888815973849447
159.35747836947328,32.12817534294916
183.63990943922494,40.339177911749864
243.6869384307113,30.526812874896066
197.8730363196049,44.40071526188873
94.13541994595019,35.83801558939836
108.5637394488622,52.318438800209286
79.74267579114158,25.36539164521935
81.1377919431644,31.835414317168933
118.09690511409377,27.44387835593867
165.54318613153632,41.53283236484578
200.90558063265374,32.32425674911752
124.11016710355484,33.528056180540524
120.49559612471926,30.33827929381635
153.24692026273405,41.27620853709899
284.649811773802,29.208318427708384
149.0063887758271,30.821438948548373
92.19391942937463,31.26411363669049
115.71442699300536,35.50561973747919
91.53658241318942,25.326096422431114
116.60579956051056,36.887738045404035
104.3853342618973,23.837848823848702
130.7479564470889,42.99504736862291
146.9698390633985,29.360806949409007
110.50699786835592,31.78954455385344
96.78717278284725,30.707157131006408
116.69293751015002,33.75520080269558
78.28501265864516,30.403293793724742
159.92492087536442,29.504910503557408
178.56658042578664,36.69641745738527
189.74229955379917,33.71806877268913
124.93102804346316,24.369725134013965
148.21646624603426,28.773652835659345
230.9813894982375,29.34395499264821
346.45163498888184,31.936902309683635
137.09620899259667,28.833108128275697
117.6723217133573,31.420900191325554
216.9636907608282,28.980718507260654
147.77122206906375,22.10758381842721
108.80471866061345,31.679545685312906
91.79921971268446,27.833454079603328
156.7317337206904,38.797982638637976
188.72762598828365,43.50862715187583
207.61076903122128,39.253460987535206
91.9760202200911,28.18901110453281
162.60871503472805,39.94951972583084
132.09409454657532,23.89509739180958
96.23098157491457,44.901994570428116
93.55637274349003,45.37628324671565
116.1979043239615,29.117065083131884
211.50517861329442,30.314598343236103
110.2777226333888,47.04370491996017
110.28009177338592,32.98818533534026
247.7810613890288,35.663132964005406
159.04054791348432,24.559815383904866
153.15751982190918,33.28533594466489
170.4618754697218,26.316498831110742
199.1503358156186,33.34955236168799
151.68651351558543,25.128043920587118
165.60930551257576,44.10767425125204
135.8558613715564,27.06194006011176
126.3646003244861,36.70562343156947
120.13884429212669,29.124787203053927
103.57369253752691,25.341627282201067
103.7249071301704,21.950240624495905
213.47107097125001,25.181928646522284
105.71219052694444,31.717031398837847
117.19063903767547,50.98834099957147
135.33829655268832,39.991065287721206
222.23445561746755,31.434639914302632
117.16650480947852,33.1678860030906
83.75676804063123,32.06047478335042
197.4885916425851,31.724135155272457
188.35068816372348,36.918337457607954
136.49324317386169,31.39887216923707
210.56051704190443,35.61208459460679
229.66987041695657,39.73662336470781
103.5086446809664,37.76385125029882
101.94012255799059,31.842281029874187
73.13769029203681,30.765713421173217
113.52174597789644,32.56665920664775
139.25073332724628,33.213237147727796
117.83873907291259,33.58052985394386
117.20639434248977,31.872992147959568
175.60295880027672,34.498473913582146
323.9239150573058,37.91953707022271
177.2177453386373,33.06642056790666
105.54399069845289,45.678835795529196
118.04784569701292,33.9954483282176
116.8042694723726,34.54445054678939
91.70416576725412,28.335924420356758
108.72697222098671,39.630198612823236
146.9051816122909,39.26400144223944
113.53167540732629,26.538976484365
165.7348208991484,31.902574409619458
238.59226345613877,30.00712947801268
124.35742983700526,54.118005146571434
132.39133649054588,41.58057564237288
108.51250315501517,23.262830351264306
129.96351652685982,36.48125162165208
135.0363147700518,20.45327193960763
106.06560967792066,46.56668427689781
116.3451175423564,33.19348579201208
106.18285346305586,34.003806065963616
87.35071322882604,41.72279029992235
140.8068793923174,32.78509513453133
98.5270840831221,26.034976981710685
169.38652712193098,38.52801559903337
127.96725869188813,30.21871084100558
194.7368308843705,23.191338762336787
81.45883745719031,32.340485556765486
132.35814236093384,31.511500544493604
106.47937897187012,39.65531367333486
161.4818788943008,25.25835817510823
86.48719427251135,21.893811775960938
229.84638682124503,36.209970930224976
121.67100197855218,24.793246169549253
118.9279977049603,36.92298447794434
119.41154485506509,32.83204575533111
156.6803250745114,32.56685467350815
124.55436999809658,29.747329356778536
127.34413091344717,29.002293932358402
105.23317193109318,30.733252087773856
155.78765655787342,47.880767616949626
181.46014700065217,28.04096339384836
103.99456913750835,47.338102116115266
83.20675756102604,47.925125143424545
127.4130142322236,38.61563500797723
221.27568636702628,37.963921836117414
293.4997076586863,32.390356605032345
128.32465952750113,32.23772110776917
87.71902378239237,47.310234183760656
125.8040180293187,38.44560893842869
142.85862400163805,22.207744634453018
121.42555731278587,25.8815331520293
114.57855662174443,38.32299695987115
122.23722070466528,25.506457465192476
122.23933453532756,28.049206296354022
180.78131087406845,23.471378207152352
161.11730787416363,46.36131877673427
153.26028657814936,32.08124029052616
98.53442054290832,27.82192957014576
125.67913680973298,32.48616172626976
92.3503898249484,32.11356485489875
140.9123759460793,39.07876143738714
86.14502856772187,20.364907683958478
69.74602162074683,41.456043542804856
108.93350001557924,34.886422512751146
129.4223304645582,32.55406592149445
115.8804267878783,27.871827841165604
121.42639587971236,34.48595167699606
182.0456965385436,25.658163557821034
203.00979512432298,32.65463376325999
124.83502341527675,35.013454382324745
166.7786309515366,36.38612733178787
158.56574924867334,33.096033784087126
159.54227673777908,35.47957938441033
210.46028713894762,33.28118940005095
180.0433399127174,31.32409814435646
104.8232192976798,25.727106255478127
172.00941089507614,23.430169413860902
194.6064056517918,21.236582426318787
99.07757177121121,30.30117723568773
170.03685890230875,27.794660071989806
227.5657234375671,28.528474470389433
128.21831969757335,29.985542088720937
144.24461732446687,34.149956820365254
232.52694689001274,39.6764045007374
93.60861424544548,23.246231410232156
142.8705231051715,31.812350792851817
124.71801923945706,34.01429529317464
129.76021148542952,36.26373829687312
131.44035243209296,37.266921730990134
119.39900175257416,29.15388777395972
144.132958140684,37.640623720319844
117.6826624709855,31.59091730971462
169.74759864924076,27.84160674050829
102.97499304313367,36.0930679068018
121.668573791721,42.39933838664956
126.84897468309673,23.541739169780765
158.93225224244216,31.195214710448052
164.70551399410834,41.73447357488931
147.51230091824291,24.60221867264589
123.25633725937699,26.459177760539895
115.51998514733761,25.53597598080997
156.63963027371616,38.96816557341727
184.2282935711084,32.85662662654409
174.8337131182554,39.35711037920962
83.35317024486358,33.28398945089922
133.79921745491978,38.68652576191018
121.25135912367892,30.144833772457304
69.36199372847591,29.54244597213609
111.68358026098323,32.14353165259853
218.1048765529268,27.779085088013872
131.7085215761236,20.90981095645272
112.21984798275382,32.44745963392877
169.88153346912915,29.500013494064724
60.555261506985914,28.893501301634977
153.3525781861243,30.89492876278433
149.90439348500135,28.831957916717368
168.19237922148807,30.562733424621175
146.79350525523233,27.05942926883872
161.9266146630133,38.377881328198455
107.56009672427506,26.100432266323228
74.88492525009761,35.72044193607459
150.13935115311352,24.088896259557238
185.2092027746552,27.51364106027252
139.5788254674301,30.947599214280416
219.539819899846,29.784820705835145
154.94651237906803,31.910460772476593
161.7059027108251,25.273689363575507
151.85160946062695,26.227236048278066
132.57349914014955,39.02981984091626
234.7789617896096,37.764463002196365
151.12203036681248,28.43711844894334
164.21618135569463,34.91139035940551
119.65263933072575,34.326329956744566
174.60869008792295,32.93382421642016
160.3019059863804,48.965862435902594
238.08011909760995,51.18147334393333
155.32873325728195,33.87673611226938
102.56838086258873,27.218442404415338
217.1714256567348,37.16387322741944
129.89459396473853,32.534168659310026
108.86857409097854,22.843265411675507
70.75900128279922,37.53636355723074
162.31595010536435,34.16150897247321
153.64581099311698,26.039583448246745
158.68000500866899,44.03486931374552
93.46726967239233,33.22317197477286
293.48369650062904,35.233605076531504
128.5122418448013,40.83743140792287
101.46355442589622,35.75388893391465
122.79093739222263,30.005463694155804
106.54735724470387,23.721229828826655
73.46603336470568,37.279540666484294
154.157502666023,35.385475750655836
105.58017420920298,34.658415446932004
115.57310173158824,26.7850441698236
119.0198447201043,41.30695390764074
142.927370532108,24.70590266982893
165.96838322982123,34.90990969442554
174.23981439558224,47.270225055893285
258.78764586002245,35.696850052157494
80.09321385076586,47.24832466772712
85.98785321223677,21.314023797059384
117.13191150153874,28.267310453533053
119.20115018797985,31.72685585488471
119.58052341712752,29.752599947278572
73.48781185889239,31.19163727127622
117.19390116060792,28.469279180378994
202.378269371362,36.39882785050092
197.60845783788582,23.09748651701133
178.95651314214248,32.108873125493645
122.24970940614448,31.32452692332084
168.1991326848257,26.414669364692582
86.88680093704527,29.252109330410455
122.40032962757081,31.272170595378057
152.76076308869335,37.537135985073355
118.34423958261931,44.48133334659667
224.30826253823906,25.7817586031757
255.19350899545444,48.02832875318145
124.10187244078175,40.67089196292204
107.14734054438418,26.539771539138943
117.20469992035599,23.1734481313894
230.2625963405912,32.8850497687518
152.9177794882933,22.029545925685746
111.96675800847176,34.23540279385701
115.6968437833944,34.01670085360468
116.56549495809428,44.453485238915725
75.10272518736073,23.93477447144951
132.66671433806897,29.81643295340084
138.7242621397684,34.365938143586575
118.7319783205512,34.899937899252286
152.9831986091119,43.04206395994562
70.98799339976202,26.580695329635795
131.91267876556367,25.042820371774468
222.06350948007045,28.41774428790515
161.0921470368792,31.367482671142728
101.85324174597102,30.941700571297105
97.52999103522714,30.02575559010874
95.2378197722651,31.791183097621804
123.64116312759268,30.739449649478356
124.45106605421589,44.13852146919844
112.92108781468298,19.843829773865096
104.84049833183185,34.35011365354702
130.1620847388715,25.40066076229176
132.10661458890598,34.39433669048468
119.9653506129562,39.25162919631808
95.74329284325243,29.873851127754516
159.42104565448733,39.47930522272933
122.13745535612267,37.91690521547862
81.00388548037908,46.996654965286574
